function,version,bleu4,exact_match,codebert_sim
setPairAddress(address)_v2_v0.8.4___1714,0.8.4,0.0,0,0.9839
setnumTokensToExchangeForMarketing(uint256)_v0.8.13___1715,0.8.13,0.0,0,0.9924
"decreaseAllowance(address,uint256)_v392_v0.8.4___1716",0.8.4,0.3631,0,0.9849
repay(address)_v2_v0.8.6___1717,0.8.6,0.0,0,0.9864
ownChainName()_v0.8.0___1718,0.8.0,0.4617,0,0.961
redeemable()_v0.8.14___1719,0.8.14,0.7598,0,0.9961
"guarded_mine(uint256,uint256,uint256,uint256,uint256,bytes32)_v0.8.4___1720",0.8.4,0.0,0,0.9774
delBot(address)_v824_v0.8.4___1721,0.8.4,0.0,0,0.9949
withdrawToken(address)_v3_v0.8.0___1722,0.8.0,0.0,0,0.9922
getScript()_v0.8.4___1723,0.8.4,0.4833,0,0.9959
updateSwapEnabled(bool)_v613_v0.8.10___1724,0.8.10,0.0,0,0.9977
"setFee(uint256,uint256,uint256,uint256)_v80_v0.8.9___1725",0.8.9,0.7509,0,0.9997
decode(bytes)_v0.8.0___1726,0.8.0,0.0,0,0.9871
removeBuyLimit()_v7_v0.8.7___1727,0.8.7,1.0,1,0.9828
"decreaseAllowance(address,uint256)_v22_v0.8.6___1728",0.8.6,0.9299,0,0.9999
addEarlyBuyer(address)_v0.8.13___1729,0.8.13,0.0,0,0.992
"updateBuyFees(uint256,uint256,uint256)_v12_v0.8.19___1730",0.8.19,0.6885,0,0.9907
"updateTax(uint256,uint256)_v0.8.19___1731",0.8.19,0.0,0,0.9879
enableTrading()_v194_v0.8.9___1732,0.8.9,0.0,0,0.9819
proposeOwnership(address)_v0.8.0___1733,0.8.0,0.4158,0,0.9964
"executeTransaction(address,uint256,string,bytes,uint256)_v2_v0.8.6___1734",0.8.6,0.1641,0,0.9905
"withdraw(uint256,uint256,uint256,bytes32,bytes32,uint8)_v2_v0.8.0___1735",0.8.0,0.0,0,0.9001
togglePause(bool)_v2_v0.8.0___1736,0.8.0,0.0,0,0.9694
"switchRateMode(address,address,uint256)_v2_v0.8.10___1737",0.8.10,0.0,0,0.9667
mint(uint256)_v13_v0.8.0___1738,0.8.0,0.0,0,0.9852
setTransferFee(uint256)_v0.8.4___1739,0.8.4,0.3467,0,0.9972
"updateSellFees(uint256,uint256,uint256)_v163_v0.8.9___1740",0.8.9,0.6885,0,0.9895
setMarketingFeeReceiver(address)_v0.8.5___1741,0.8.5,0.658,0,0.9993
enableTrading()_v493_v0.8.9___1742,0.8.9,0.1198,0,0.9751
"transferOtherTokens(address,uint256)_v0.8.9___1743",0.8.9,0.317,0,0.9982
withdraw()_v41_v0.8.0___1744,0.8.0,0.0,0,0.9919
collectEther()_v0.8.17___1745,0.8.17,0.3259,0,0.9892
mint(uint256)_v27_v0.8.13___1746,0.8.13,0.0,0,0.9634
unpause()_v58_v0.8.0___1747,0.8.0,0.0,0,0.9778
"setIncreasingRewardsParams(address,uint256,uint256)_v0.8.13___1748",0.8.13,0.0,0,0.9828
removeAddressesFromWhitelist(address[])_v3_v0.8.7___1749,0.8.7,0.2035,0,0.9912
setMarketingAddress(address)_v4_v0.8.7___1750,0.8.7,0.0835,0,0.9799
"setIsTimelockExempt(address,bool)_v20_v0.8.17___1751",0.8.17,0.7349,0,0.9994
setRageReceived(uint256)_v0.8.1___1752,0.8.1,0.0,0,0.9779
"getPriorVotes(address,uint256)_v4_v0.8.4___1753",0.8.4,0.0,0,0.9916
"decreaseAllowance(address,uint256)_v362_v0.8.7___1754",0.8.7,0.9299,0,0.9999
setCommunityWalletAddress(address)_v2_v0.8.7___1755,0.8.7,0.5877,0,0.9914
transferOwnership(address)_v1659_v0.8.0___1756,0.8.0,0.0,0,0.9929
depositTokens(uint256)_v0.8.0___1757,0.8.0,0.088,0,0.9827
claimTokens()_v0.8.11___1758,0.8.11,0.0,0,0.995
send()_v2_v0.8.4___1759,0.8.4,0.0,0,0.9835
"increaseAllowance(address,uint256)_v175_v0.8.11___1760",0.8.11,0.8787,0,0.9997
"mint(address,uint256)_v166_v0.8.0___1761",0.8.0,0.0,0,0.9964
ownerTransfership(address)_v7_v0.8.4___1762,0.8.4,0.4784,0,0.9958
isBlacklisted(address)_v2_v0.8.9___1763,0.8.9,0.0,0,0.9421
"deallocateEntry(bytes32,bytes32,uint256)_v0.8.0___1764",0.8.0,0.0,0,0.9796
"setFees(uint8,uint8)_v0.8.18___1765",0.8.18,0.5062,0,0.9964
setFee(uint256)_v3_v0.8.0___1766,0.8.0,0.2582,0,0.9961
"updateReward(address,address,uint256)_v0.8.0___1767",0.8.0,0.0,0,0.9815
deposit(uint256)_v5_v0.8.11___1768,0.8.11,0.0,0,0.989
"setReimbursementContractAndVault(address,address)_v0.8.0___1769",0.8.0,0.0,0,0.9824
"setExcludedMaxTransaction(address,bool)_v0.8.11___1770",0.8.11,0.0,0,0.9926
"updateSellFees(uint256,uint256,uint256,uint256,uint256)_v0.8.13___1771",0.8.13,0.4241,0,0.9947
setDistributionToken(address)_v0.8.0___1772,0.8.0,0.0,0,0.9879
updateMaxWalletAmount(uint256)_v512_v0.8.9___1773,0.8.9,0.5261,0,0.9912
setGov35()_v0.8.4___1774,0.8.4,0.0,0,0.9843
addVoter(address)_v0.8.0___1775,0.8.0,0.0,0,0.9883
getPlatformFee()_v0.8.13___1776,0.8.13,0.7071,0,0.9986
updateDividendTracker(address)_v0.8.0___1777,0.8.0,0.1436,0,0.9801
publicMint(uint256)_v6_v0.8.0___1778,0.8.0,0.0,0,0.9687
"decreaseAllowance(address,uint256)_v151_v0.8.0___1779",0.8.0,0.3057,0,0.9834
removeAddressFromBlacklist(address)_v0.8.17___1780,0.8.17,0.0,0,0.9859
"updateFees(uint256,uint256,uint256,uint256,uint256,uint256)_v2_v0.8.10___1781",0.8.10,0.0,0,0.9834
isBuybackEnabled()_v0.8.4___1782,0.8.4,1.0,1,1.0
"setBuyFee(uint256,uint256)_v0.8.17___1783",0.8.17,0.0,0,0.9829
acceptAdmin()_v3_v0.8.6___1784,0.8.6,0.2836,0,0.9964
"initialize(address,address)_v0.8.6___1785",0.8.6,0.0,0,0.985
renounceOwnership()_v127_v0.8.14___1786,0.8.14,0.0,0,0.9934
dai()_v2_v0.8.15___1787,0.8.15,0.7598,0,0.9971
distribute()_v0.8.11___1788,0.8.11,0.0,0,0.9777
setCeiling(uint256)_v0.8.14___1789,0.8.14,0.4008,0,0.9935
setMaxWalletAmount(uint256)_v0.8.17___1790,0.8.17,0.0,0,0.9976
tokenURI(uint256)_v4_v0.8.19___1791,0.8.19,0.143,0,0.9711
unfreeze()_v0.8.0___1792,0.8.0,0.0,0,0.9951
"recoverSigner(bytes32,bytes)_v0.8.7___1793",0.8.7,0.0,0,0.9891
execute(uint256)_v2_v0.8.0___1794,0.8.0,0.0,0,0.9399
removeBot(address)_v5_v0.8.4___1795,0.8.4,0.658,0,0.9945
includeToFees(address)_v0.8.4___1796,0.8.4,0.0,0,0.9975
"setDistributionCriteria(uint256,uint256,uint256)_v2_v0.8.18___1797",0.8.18,0.2829,0,0.9965
balanceETH()_v0.8.0___1798,0.8.0,0.0,0,0.9782
calculateRewards(address)_v0.8.4___1799,0.8.4,0.0,0,0.9825
updateMaxTxn(uint256)_v0.8.17___1800,0.8.17,0.2072,0,0.9815
FreeMint()_v0.8.0___1801,0.8.0,0.0,0,0.9237
"payout(address,uint256)_v3_v0.8.0___1802",0.8.0,0.0,0,0.9937
setTreasury(address)_v8_v0.8.0___1803,0.8.0,0.7517,0,0.9983
sell(uint256)_v23_v0.8.0___1804,0.8.0,0.0,0,0.9606
getRewardsLeft()_v0.8.0___1805,0.8.0,0.0143,0,0.9128
"swapBack(address,uint256,uint256,uint256)_v0.8.0___1806",0.8.0,0.0,0,0.9908
buyFee()_v0.8.0___1807,0.8.0,0.4273,0,0.9892
"setSwapBackSettings(bool,uint256)_v19_v0.8.11___1808",0.8.11,0.5782,0,0.9974
transferOwnership(address)_v60_v0.8.3___1809,0.8.3,0.0,0,0.9964
getToken()_v2_v0.8.0___1810,0.8.0,0.0,0,0.9614
setOwner(address)_v14_v0.8.7___1811,0.8.7,0.0,0,0.9919
setCompanyOracle(address)_v0.8.0___1812,0.8.0,0.0,0,0.9945
mint(uint256)_v61_v0.8.17___1813,0.8.17,0.0349,0,0.9546
upgradeTo()_v3_v0.8.0___1814,0.8.0,0.0,0,0.9924
setLiquidityWallet(address)_v0.8.15___1815,0.8.15,0.0,0,0.9698
"setFees(uint256,uint256,uint256,uint256)_v9_v0.8.15___1816",0.8.15,0.0,0,0.9925
setWhaleThreshold(uint256)_v0.8.0___1817,0.8.0,0.0,0,0.9838
"approveAndCall(address,uint256,bytes)_v4_v0.8.4___1818",0.8.4,0.1686,0,0.9956
setMaxTx(uint256)_v2_v0.8.7___1819,0.8.7,0.0,0,0.9959
changeGovernor(address)_v0.8.0___1820,0.8.0,0.0,0,0.9936
"removeItemFromRates(uint256,uint256)_v0.8.6___1821",0.8.6,0.0,0,0.9765
markdown(address)_v0.8.0___1822,0.8.0,0.0,0,0.9668
available(address)_v0.8.6___1823,0.8.6,0.0,0,0.9796
getPriceUSD(address)_v0.8.0___1824,0.8.0,0.0,0,0.9066
openTrading()_v483_v0.8.0___1825,0.8.0,0.8492,0,0.9979
setToken0(address)_v0.8.0___1826,0.8.0,0.0,0,0.9878
"burn(address,uint256)_v25_v0.8.0___1827",0.8.0,1.0,1,1.0
getSellLockTimeInSeconds()_v0.8.4___1828,0.8.4,0.7825,0,0.9911
"swapBack(address,uint256,uint256,uint256)_v5_v0.8.4___1829",0.8.4,0.0,0,0.9892
recover(address)_v0.8.9___1830,0.8.9,0.0,0,0.9906
send(uint256)_v0.8.4___1831,0.8.4,0.0,0,0.963
"burnFrom(address,uint256)_v2_v0.8.2___1832",0.8.2,0.0,0,0.9894
"delegateBySig(address,uint256,uint256,uint8,bytes32,bytes32)_v4_v0.8.11___1833",0.8.11,0.438,0,0.9884
getTotalFee(bool)_v0.8.7___1834,0.8.7,0.3798,0,0.9923
"getVotes(address,uint256)_v3_v0.8.4___1835",0.8.4,0.2031,0,0.9898
attack(address)_v0.8.10___1836,0.8.10,0.0,0,0.9851
addPayment(address)_v0.8.0___1837,0.8.0,0.0,0,0.9934
withdraw(uint256)_v6_v0.8.17___1838,0.8.17,0.0,0,0.9948
"burnFrom(address,uint256)_v179_v0.8.0___1839",0.8.0,0.0,0,0.9597
claimReward()_v0.8.18___1840,0.8.18,0.0,0,0.9797
"Bridge(address,bool)_v0.8.0___1841",0.8.0,0.0,0,0.9923
"updateSellFees(uint256,uint256,uint256,uint256)_v67_v0.8.10___1842",0.8.10,0.3716,0,0.9968
"airdrop(address,uint256)_v3_v0.8.4___1843",0.8.4,0.0016,0,0.9466
openTrading()_v683_v0.8.0___1844,0.8.0,0.8492,0,0.9989
setOwner(address)_v2_v0.8.0___1845,0.8.0,0.0,0,0.9994
"mint(address,uint256)_v5_v0.8.6___1846",0.8.6,0.0,0,0.9799
setContractURI(string)_v0.8.15___1847,0.8.15,0.0,0,0.9971
"permit(address,address,uint96,uint256,uint8,bytes32,bytes32)_v0.8.0___1848",0.8.0,0.1065,0,0.9858
forwardETH()_v0.8.0___1849,0.8.0,0.0,0,0.9965
setMaxWallet(uint256)_v2_v0.8.11___1850,0.8.11,0.0,0,0.9891
updateBuyFee(uint256)_v0.8.14___1851,0.8.14,0.4718,0,0.999
activate()_v0.8.0___1852,0.8.0,0.0,0,0.8987
isIncludedFromFee(address)_v0.8.13___1853,0.8.13,0.5877,0,0.9999
"updateBuyFees(uint256,uint256,uint256)_v45_v0.8.13___1854",0.8.13,0.1358,0,0.9906
"mint(address,uint256)_v76_v0.8.0___1855",0.8.0,0.0,0,0.9985
"updateSellFees(uint256,uint256,uint256)_v415_v0.8.10___1856",0.8.10,0.766,0,0.9996
updateMaxWalletAmount(uint256)_v194_v0.8.9___1857,0.8.9,0.2313,0,0.9908
changeAdmin(address)_v3_v0.8.0___1858,0.8.0,0.353,0,0.9875
"fillOrder(address,address,uint256,uint256,address,bool)_v2_v0.8.7___1859",0.8.7,0.0,0,0.9345
addLiquidity()_v115_v0.8.4___1860,0.8.4,0.0,0,0.9653
facetAddress(bytes4)_v0.8.11___1861,0.8.11,0.0,0,0.9856
"setFee(uint256,uint256,uint256,uint256)_v330_v0.8.9___1862",0.8.9,0.2824,0,0.9835
changeMarketingWallet(address)_v0.8.0___1863,0.8.0,0.0,0,0.996
freeMint()_v3_v0.8.16___1864,0.8.16,0.0,0,0.9611
setFee(uint256)_v2_v0.8.9___1865,0.8.9,0.2043,0,0.9864
approval(uint256)_v2_v0.8.14___1866,0.8.14,0.0,0,0.9901
getEthBalance()_v0.8.4___1867,0.8.4,0.3457,0,0.9986
"reflectionFromToken(uint256,bool)_v25_v0.8.0___1868",0.8.0,0.7678,0,0.9997
"getCurrentBalance(uint256,address)_v0.8.10___1869",0.8.10,0.0,0,0.9331
"excludeFromMaxTransaction(address,bool)_v42_v0.8.16___1870",0.8.16,0.466,0,0.9964
setTreasuryRate(uint256)_v0.8.0___1871,0.8.0,0.0817,0,0.9858
"increaseAllowance(address,uint256)_v337_v0.8.0___1872",0.8.0,0.47,0,0.9933
"setWallets(address,address,address,address)_v0.8.0___1873",0.8.0,0.0,0,0.985
changeTxLimit(uint256)_v0.8.0___1874,0.8.0,0.3585,0,0.9922
"updateWallet(address,address,address)_v0.8.14___1875",0.8.14,0.0,0,0.9902
setBaseURI(string)_v0.8.17___1876,0.8.17,0.0,0,0.9917
getNum()_v0.8.17___1877,0.8.17,0.4671,0,0.996
balanceOfInValut()_v0.8.1___1878,0.8.1,0.4671,0,0.9927
buyToken()_v0.8.4___1879,0.8.4,0.0,0,0.9213
"decreaseAllowance(address,uint256)_v1421_v0.8.0___1880",0.8.0,0.095,0,0.9271
initialize()_v2_v0.8.17___1881,0.8.17,0.0,0,0.9289
setMaxTx(uint256)_v5_v0.8.4___1882,0.8.4,0.2176,0,0.9962
setMaxWalletLimit(uint256)_v3_v0.8.17___1883,0.8.17,0.0,0,0.9905
toggleBuy()_v0.8.11___1884,0.8.11,0.0,0,0.9972
poolLength()_v3_v0.8.0___1885,0.8.0,0.7825,0,0.9992
claim()_v5_v0.8.9___1886,0.8.9,0.0,0,0.9372
openTrading()_v424_v0.8.0___1887,0.8.0,0.8492,0,0.9983
setMaxTxnAmount(uint256)_v2437_v0.8.9___1888,0.8.9,0.2324,0,0.9949
"getToken(address,uint256)_v0.8.0___1889",0.8.0,0.0,0,0.9625
"incrementLock(address,uint256,uint256,uint256)_v0.8.0___1890",0.8.0,0.0,0,0.9807
"changeIsFeeExempt(address,bool)_v2_v0.8.0___1891",0.8.0,1.0,1,1.0
setBaseURI(string)_v0.8.15___1892,0.8.15,0.0,0,0.9984
burnToken()_v0.8.9___1893,0.8.9,0.0,0,0.9944
setCGO(address)_v0.8.0___1894,0.8.0,0.0,0,0.995
setManagementFee(uint256)_v0.8.15___1895,0.8.15,0.0,0,0.9264
contractURI()_v2_v0.8.11___1896,0.8.11,0.4224,0,0.9846
renounceOwnership()_v3104_v0.8.7___1897,0.8.7,0.0,0,0.9874
"setTxLimitExempt(address,bool)_v3_v0.8.5___1898",0.8.5,0.0,0,0.9977
setPrice(uint256)_v10_v0.8.0___1899,0.8.0,0.0,0,0.995
"move_into_tranche(address,uint8,uint256)_v2_v0.8.1___1900",0.8.1,0.0,0,0.959
blacklist(address)_v3_v0.8.0___1901,0.8.0,0.0,0,0.9924
transferOwnership(address)_v1666_v0.8.0___1902,0.8.0,0.0,0,0.9844
isSwapper(address)_v0.8.7___1903,0.8.7,0.5348,0,0.9984
SvgO1()_v0.8.0___1904,0.8.0,0.0,0,0.9932
"getAuctionId(address,uint256)_v0.8.12___1905",0.8.12,0.4526,0,0.9879
registerContract(address)_v0.8.0___1906,0.8.0,0.0,0,0.9915
setWalletLimit(uint256)_v3_v0.8.16___1907,0.8.16,0.0,0,0.9857
pairAddress()_v0.8.4___1908,0.8.4,0.0,0,0.9686
addToWhitelist(address)_v3_v0.8.0___1909,0.8.0,0.0,0,0.9835
lock()_v0.8.12___1910,0.8.12,0.2214,0,0.9967
proposeLosslessTurnOff()_v9_v0.8.0___1911,0.8.0,0.0,0,0.9514
openTrading(address)_v0.8.4___1912,0.8.4,0.0,0,0.99
"decreaseAllowance(address,uint256)_v697_v0.8.17___1913",0.8.17,0.5264,0,0.9966
"setOwner(address,bool)_v0.8.17___1914",0.8.17,0.0,0,0.9925
changePrice(uint256)_v0.8.17___1915,0.8.17,0.0,0,0.9979
addBlacklist(address)_v0.8.12___1916,0.8.12,0.0,0,0.9843
"setBuyFees(uint256,uint256,uint256)_v4_v0.8.10___1917",0.8.10,0.2984,0,0.9917
claimTokens(address)_v0.8.17___1918,0.8.17,0.0,0,0.9813
"decreaseAllowance(address,uint256)_v124_v0.8.17___1919",0.8.17,0.2511,0,0.9824
openTrading()_v271_v0.8.0___1920,0.8.0,0.8492,0,0.9978
"sub(uint256,uint256)_v0.8.17___1921",0.8.17,0.1956,0,0.9961
addPeriod(uint256)_v0.8.6___1922,0.8.6,0.0,0,0.9834
exit()_v0.8.6___1923,0.8.6,0.0608,0,0.9687
"increaseAllowance(address,uint256)_v92_v0.8.6___1924",0.8.6,0.0,0,0.9889
setUniswapRouter(address)_v0.8.10___1925,0.8.10,0.0,0,0.9893
mint(uint256)_v6_v0.8.7___1926,0.8.7,0.1912,0,0.9905
"computeRedeem((uint128,uint128)_v0.8.0___1927",0.8.0,0.0,0,0.9939
revokeConfirmation(uint256)_v3_v0.8.10___1928,0.8.10,0.0,0,0.9636
"aggregate((address,bytes)_v2_v0.8.12___1929",0.8.12,0.1244,0,0.9926
blacklist(address[])_v0.8.9___1930,0.8.9,0.5307,0,0.9972
getSavedAddresses(uint256)_v0.8.4___1931,0.8.4,0.0,0,0.9072
"setAutomatedMarketMakerPair(address,bool)_v22_v0.8.13___1932",0.8.13,0.4488,0,0.9984
reduceFee(uint256)_v79_v0.8.19___1933,0.8.19,0.2512,0,0.9945
collect()_v2_v0.8.16___1934,0.8.16,0.0,0,0.9823
"burn(address,uint256)_v2_v0.8.5___1935",0.8.5,0.1623,0,0.9859
enableTrading()_v25_v0.8.7___1936,0.8.7,0.2254,0,0.9981
stake(uint256[])_v6_v0.8.7___1937,0.8.7,0.0,0,0.9782
tokenURI(uint256)_v35_v0.8.0___1938,0.8.0,0.1296,0,0.9926
withdraw()_v32_v0.8.9___1939,0.8.9,0.0,0,0.9809
USDmax()_v0.8.4___1940,0.8.4,0.4671,0,0.9951
uint2str(uint256)_v0.8.12___1941,0.8.12,0.0306,0,0.9667
clearStuckBalance(uint256)_v2_v0.8.18___1942,0.8.18,0.2477,0,0.9944
withdrawEther(uint256)_v5_v0.8.9___1943,0.8.9,0.0,0,0.974
setPaused(bool)_v10_v0.8.0___1944,0.8.0,0.3247,0,0.9963
claimed(address)_v0.8.0___1945,0.8.0,0.0,0,0.942
"mint(address,uint256)_v89_v0.8.0___1946",0.8.0,0.0,0,0.9919
openTrading()_v599_v0.8.0___1947,0.8.0,0.8492,0,0.9985
lock(uint256)_v5_v0.8.0___1948,0.8.0,0.098,0,0.9949
"submitTransaction(address,uint256,bytes)_v0.8.14___1949",0.8.14,0.0,0,0.9898
getAttributeEarsFrom(uint256)_v0.8.0___1950,0.8.0,0.0725,0,0.9907
chainId()_v0.8.0___1951,0.8.0,0.0,0,0.9505
"verify(bytes32,bytes)_v0.8.4___1952",0.8.4,0.0,0,0.9649
openTrading()_v357_v0.8.0___1953,0.8.0,0.8492,0,0.9976
setCloseTime(uint256)_v0.8.0___1954,0.8.0,0.291,0,0.993
"isOverLiquified(uint256,uint256)_v3_v0.8.11___1955",0.8.11,0.0,0,0.9123
changeOwner(address)_v8_v0.8.7___1956,0.8.7,0.0,0,0.9932
disableLimits()_v0.8.12___1957,0.8.12,0.0,0,0.9536
"increaseAllowance(address,uint256)_v335_v0.8.7___1958",0.8.7,0.8787,0,0.9997
enableTrading()_v21_v0.8.7___1959,0.8.7,0.0,0,0.9781
"burn(address,uint96)_v0.8.0___1960",0.8.0,0.3359,0,0.994
assignAntiBot(address)_v0.8.7___1961,0.8.7,0.0,0,0.9761
rejectSale()_v0.8.0___1962,0.8.0,0.0,0,0.991
changeOwner(address)_v0.8.17___1963,0.8.17,0.0,0,0.9892
getTotalDividends()_v0.8.7___1964,0.8.7,0.4671,0,0.9963
queuedTransactions(bytes32)_v0.8.9___1965,0.8.9,0.0,0,0.9682
setGuardian(address)_v0.8.4___1966,0.8.4,0.0,0,0.9969
"recoverToken(address,address)_v0.8.6___1967",0.8.6,0.0,0,0.9845
manualSend()_v15_v0.8.5___1968,0.8.5,0.0,0,0.9953
setMaxWallet(uint256)_v3_v0.8.4___1969,0.8.4,0.0,0,0.9946
openTrading()_v7_v0.8.18___1970,0.8.18,0.2613,0,0.9823
setMaxWalletPercent(uint256)_v2_v0.8.5___1971,0.8.5,0.0,0,0.9921
"withdraw(address,uint256,uint256,uint256,uint256)_v0.8.17___1972",0.8.17,0.0,0,0.916
getAdminCount()_v0.8.17___1973,0.8.17,0.7825,0,0.9925
getTokenDecimals()_v0.8.11___1974,0.8.11,0.225,0,0.9894
setName(string)_v0.8.17___1975,0.8.17,0.0,0,0.9918
isTrader(address)_v0.8.7___1976,0.8.7,0.0,0,0.9965
"setSellFeePercent(uint256,uint256)_v0.8.10___1977",0.8.10,0.0,0,0.9762
exit()_v2_v0.8.0___1978,0.8.0,0.0,0,0.9904
tokenURI(uint256)_v107_v0.8.0___1979,0.8.0,0.2387,0,0.9934
setSellFee(uint8)_v0.8.7___1980,0.8.7,0.0,0,0.9941
setMaxWalletAmount(uint256)_v0.8.18___1981,0.8.18,1.0,1,0.9958
"openTrading(bool,uint256)_v0.8.15___1982",0.8.15,0.127,0,0.9858
setSwap(address)_v0.8.4___1983,0.8.4,0.238,0,0.9863
"Approve(address,uint256)_v0.8.9___1984",0.8.9,0.0,0,0.9749
withdrawByOwner()_v0.8.7___1985,0.8.7,0.0,0,0.9758
getMinerIdByTokenId(uint256)_v0.8.0___1986,0.8.0,0.0,0,0.9633
setMaxTxnAmount(uint256)_v108_v0.8.4___1987,0.8.4,0.3137,0,0.9935
reserveTokens(uint256)_v0.8.17___1988,0.8.17,0.0,0,0.9604
setFundAddress(address)_v0.8.17___1989,0.8.17,0.3461,0,0.9923
ilks(bytes32)_v0.8.14___1990,0.8.14,0.0,0,0.9459
"adminMint(address,uint256)_v0.8.0___1991",0.8.0,0.0,0,0.996
"rawFulfillRandomness(bytes32,uint256)_v0.8.7___1992",0.8.7,0.0,0,0.9565
endSale()_v0.8.0___1993,0.8.0,0.0,0,0.9104
disableTransferDelay()_v8_v0.8.15___1994,0.8.15,0.7506,0,0.9996
"excludeFromMaxTransactionLimit(address,bool)_v0.8.10___1995",0.8.10,0.0,0,0.9747
setSender(address)_v2_v0.8.17___1996,0.8.17,0.443,0,0.9946
LiquidityRelease()_v0.8.4___1997,0.8.4,0.0,0,0.9922
setPauseSale(bool)_v0.8.0___1998,0.8.0,0.0,0,0.9909
"calculateExcessTokens(uint256,uint256,uint256,uint256)_v0.8.4___1999",0.8.4,0.0,0,0.9283
updateClaimWait(uint256)_v2_v0.8.4___2000,0.8.4,0.7992,0,0.9983
setSwapAndLiquifyEnabled(bool)_v0.8.18___2001,0.8.18,0.7398,0,0.9947
tokenURI(uint256)_v30_v0.8.0___2002,0.8.0,0.0,0,0.9502
footComponents(uint256)_v0.8.4___2003,0.8.4,0.4615,0,0.9981
scaledBalanceOf(address)_v0.8.0___2004,0.8.0,0.0,0,0.9621
lockManagement(uint256)_v0.8.9___2005,0.8.9,0.0,0,0.9896
unpauseContract()_v0.8.7___2006,0.8.7,0.0,0,0.9969
pause()_v0.8.10___2007,0.8.10,0.0,0,0.9785
withdrawAll()_v3_v0.8.7___2008,0.8.7,0.0,0,0.9931
blanceOf(address)_v0.8.1___2009,0.8.1,0.3816,0,0.9946
"openTrading(uint256,uint256,uint256)_v0.8.17___2010",0.8.17,0.0,0,0.9901
_setMaxTxAmount(uint256)_v0.8.7___2011,0.8.7,0.483,0,0.954
isLP(address)_v0.8.17___2012,0.8.17,0.4172,0,0.9824
mintCheaperSPIRO(uint256)_v0.8.0___2013,0.8.0,0.0,0,0.9524
MintNFT()_v0.8.16___2014,0.8.16,0.0446,0,0.9481
setFeeRate(uint256)_v65_v0.8.4___2015,0.8.4,0.0,0,0.9927
PrepareForTakeOff()_v0.8.7___2016,0.8.7,0.0,0,0.9635
"updateBuyFees(uint256,uint256,uint256)_v79_v0.8.17___2017",0.8.17,0.6664,0,0.9996
ownerClaim(uint256)_v0.8.0___2018,0.8.0,0.0,0,0.9927
isSwapWhitelisted(address)_v0.8.17___2019,0.8.17,0.5348,0,0.9973
updateMaxWallet(uint256)_v8_v0.8.15___2020,0.8.15,0.2949,0,0.9994
withdrawTokens()_v3_v0.8.0___2021,0.8.0,0.0,0,0.9744
changeMaxSellAmount(uint256)_v0.8.19___2022,0.8.19,0.9006,0,0.9967
transferOwnership(address)_v334_v0.8.15___2023,0.8.15,0.0,0,0.9932
emergencyWithdraw(uint256)_v0.8.0___2024,0.8.0,0.0,0,0.9953
setQuestionTimeout(uint32)_v0.8.0___2025,0.8.0,0.0,0,0.9889
transferOwner()_v0.8.18___2026,0.8.18,0.0,0,0.9925
withdraw()_v158_v0.8.17___2027,0.8.17,0.0,0,0.9347
"setFilenameLimits(uint256,uint256)_v0.8.6___2028",0.8.6,0.0,0,0.9901
"proxyFor(address,uint256)_v0.8.7___2029",0.8.7,0.0,0,0.9471
at(uint256)_v0.8.3___2030,0.8.3,0.7014,0,0.9978
recieve()_v0.8.0___2031,0.8.0,0.4671,0,0.993
"setFee(uint256,uint256,uint256,uint256)_v388_v0.8.9___2032",0.8.9,0.1449,0,0.9873
mint()_v0.8.11___2033,0.8.11,0.0,0,0.9752
mint(uint256)_v58_v0.8.7___2034,0.8.7,0.0,0,0.9531
setLiquidityFee(uint256)_v0.8.4___2035,0.8.4,0.4325,0,0.9966
"updateBlacklist(address,bool)_v0.8.10___2036",0.8.10,0.0,0,0.9859
setMainAddress(address)_v0.8.0___2037,0.8.0,0.3825,0,0.9923
setNFTAddress(address)_v0.8.0___2038,0.8.0,0.0,0,0.988
getCurrentEpoch()_v0.8.12___2039,0.8.12,0.0,0,0.9067
"mint(address,string)_v0.8.10___2040",0.8.10,0.2329,0,0.9944
setFeeReceiver(address)_v4_v0.8.0___2041,0.8.0,0.4671,0,0.9956
isModerator(address)_v0.8.19___2042,0.8.19,0.5348,0,0.998
setMaxWalletSize(uint256)_v52_v0.8.9___2043,0.8.9,0.2431,0,0.9911
deletedGovernment(address)_v0.8.0___2044,0.8.0,0.0,0,0.9933
"setTokenUri(uint256,string)_v0.8.9___2045",0.8.9,0.0359,0,0.9814
"setBuyTax(uint256,uint256,uint256,uint256)_v2_v0.8.7___2046",0.8.7,0.0,0,0.9943
openTrading()_v162_v0.8.10___2047,0.8.10,0.6789,0,0.9996
enableTrading()_v46_v0.8.10___2048,0.8.10,0.3263,0,0.9814
"safeTransferFrom(address,address,uint256,bytes)_v2_v0.8.10___2049",0.8.10,0.0633,0,0.9267
"updateFees(uint256,uint256)_v2_v0.8.17___2050",0.8.17,0.2531,0,0.987
setTrialPeriod(uint256)_v0.8.17___2051,0.8.17,0.0,0,0.9831
"deposit(address,address)_v0.8.10___2052",0.8.10,0.0,0,0.9914
changeOwner(address)_v3_v0.8.4___2053,0.8.4,0.0,0,0.9932
checkUpkeep(bytes)_v0.8.7___2054,0.8.7,0.7349,0,0.9995
