function,version,bleu4,exact_match,normalized_match
"updateBuyFees(uint256,uint256,uint256)_v51_v0.8.13___372",0.8.13,0.3071,0,0
setAvgMiningEfficiency(uint256)_v0.8.0___373,0.8.0,0.1707,0,0
"excludeFromMaxTransaction(address,bool)_v101_v0.8.17___374",0.8.17,0.0,0,1
owner()_v717_v0.8.7___375,0.8.7,0.0,0,0
openTrading()_v597_v0.8.0___376,0.8.0,0.7094,0,1
setMinter(address)_v2_v0.8.11___377,0.8.11,0.2627,0,0
depositContracts(uint256)_v0.8.0___378,0.8.0,0.0,0,0
"updateSellFees(uint256,uint256,uint256,uint256)_v2_v0.8.15___379",0.8.15,0.3421,0,0
updateMaxWalletAmount(uint256)_v45_v0.8.10___380,0.8.10,0.7091,0,0
setWalletLimit(uint256)_v70_v0.8.5___381,0.8.5,0.0,0,0
"transfers(address,address,uint256)_v0.8.13___382",0.8.13,0.0,0,0
buyTax()_v0.8.10___383,0.8.10,0.0,0,0
updateMaxWalletAmount(uint256)_v339_v0.8.9___384,0.8.9,0.8096,0,0
openTrading()_v2201_v0.8.4___385,0.8.4,0.1085,0,0
"decreaseAllowance(address,uint256)_v41_v0.8.9___386",0.8.9,0.0,0,0
openTrading()_v345_v0.8.0___387,0.8.0,0.8492,0,0
mintIncentive(address)_v0.8.1___388,0.8.1,0.0,0,0
totalDividendsDistributed()_v16_v0.8.15___389,0.8.15,0.0,0,0
unstake(uint256)_v6_v0.8.0___390,0.8.0,0.0,0,0
openTrading()_v393_v0.8.4___391,0.8.4,0.0,0,0
openTrading()_v266_v0.8.4___392,0.8.4,0.0,0,0
buyToken()_v3_v0.8.6___393,0.8.6,0.0136,0,0
"setMax(uint256,uint256)_v0.8.17___394",0.8.17,0.0,0,0
"setFeeReceivers(address,address,address,address)_v7_v0.8.12___395",0.8.12,0.0,0,0
setSellFee(uint256)_v4_v0.8.7___396,0.8.7,0.261,0,0
forward(uint256)_v0.8.11___397,0.8.11,0.2033,0,0
"setFees(uint256,uint256)_v115_v0.8.10___398",0.8.10,0.0,0,0
"mint(address,uint256)_v4_v0.8.19___399",0.8.19,0.0,0,0
fetchImplAddress(uint256)_v0.8.0___400,0.8.0,0.0,0,0
getDivisors()_v0.8.0___401,0.8.0,0.0,0,0
"setBurner(address,bool)_v2_v0.8.17___402",0.8.17,0.0,0,0
enableTrading()_v594_v0.8.9___403,0.8.9,0.5735,0,0
withdraw()_v10_v0.8.0___404,0.8.0,0.0,0,0
"getTokensOwed(uint256,address,address)_v0.8.4___405",0.8.4,0.0,0,0
withdrawAll()_v18_v0.8.0___406,0.8.0,0.0,0,0
setDepositFeeRate(uint256)_v0.8.4___407,0.8.4,0.0,0,0
expand(uint256)_v0.8.9___408,0.8.9,0.0,0,0
getSiteInfo()_v0.8.13___409,0.8.13,0.3176,0,0
withdraw()_v193_v0.8.0___410,0.8.0,0.0,0,0
"updateJumpRateModel(uint256,uint256,uint256,uint256)_v0.8.0___411",0.8.0,0.0,0,0
setDestroyFeePercent(uint256)_v0.8.6___412,0.8.6,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v13_v0.8.9___413",0.8.9,0.5153,0,1
releaseTokens(address)_v2_v0.8.11___414,0.8.11,0.0,0,0
updateFeeReceiver(address)_v0.8.13___415,0.8.13,0.0,0,0
"depositToken(address,uint128)_v0.8.7___416",0.8.7,0.0239,0,0
setFeeRate(uint256)_v3_v0.8.16___417,0.8.16,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v3_v0.8.19___418",0.8.19,0.6885,0,0
requestUpgrade(address)_v3_v0.8.0___419,0.8.0,0.0,0,0
renounceOwnership()_v5966_v0.8.4___420,0.8.4,0.7733,0,0
enableTrading()_v2_v0.8.16___421,0.8.16,0.2469,0,0
setTaxFeePercent(uint256)_v0.8.17___422,0.8.17,0.2024,0,0
tokenURI(uint256)_v132_v0.8.17___423,0.8.17,0.1458,0,0
isExcludedFromReward(address)_v4_v0.8.6___424,0.8.6,0.5348,0,1
setBuyTax(uint256)_v0.8.19___425,0.8.19,0.0,0,0
mint()_v10_v0.8.7___426,0.8.7,0.1106,0,0
unLockedBalanceOf(address)_v0.8.4___427,0.8.4,0.8071,0,1
freeMint()_v2_v0.8.16___428,0.8.16,0.0,0,0
updateMarketingAddress(address)_v0.8.16___429,0.8.16,0.0,0,0
toggleTax()_v0.8.9___430,0.8.9,0.0,0,0
"rescueERC20(address,address,uint256)_v0.8.13___431",0.8.13,0.0,0,0
getApproved(uint256)_v126_v0.8.7___432,0.8.7,0.0,0,0
getWallets()_v3_v0.8.15___433,0.8.15,0.0,0,0
get()_v0.8.3___434,0.8.3,0.4227,0,0
depositETH()_v0.8.15___435,0.8.15,0.0,0,0
"updateSellFees(uint256,uint256,uint256,uint256,uint256,uint256)_v29_v0.8.9___436",0.8.9,0.8988,0,0
getUserHashResult(address)_v0.8.0___437,0.8.0,0.0,0,0
calcSendamount(uint256)_v0.8.17___438,0.8.17,0.0,0,0
reduceFee(uint256)_v142_v0.8.17___439,0.8.17,0.5,0,0
setMarketingWallet(address)_v39_v0.8.13___440,0.8.13,0.0,0,0
excludeFromReward(address)_v7_v0.8.4___441,0.8.4,0.1041,0,0
"setPeriods(uint256,uint256,uint256)_v0.8.13___442",0.8.13,0.0,0,0
acceptOwnership()_v48_v0.8.0___443,0.8.0,0.6238,0,1
liftMaxTx(uint256)_v0.8.13___444,0.8.13,0.0,0,0
setBaseUri(string)_v2_v0.8.0___445,0.8.0,0.4833,0,1
setprice(uint256)_v0.8.0___446,0.8.0,0.0,0,0
balanceOfTotal(address)_v0.8.17___447,0.8.17,0.0,0,0
mint()_v44_v0.8.4___448,0.8.4,0.0473,0,0
checkRewards(address)_v0.8.7___449,0.8.7,0.0,0,0
"post(string,string)_v0.8.0___450",0.8.0,0.0,0,0
"ExcludeAccountFromFees(address,bool)_v3_v0.8.17___451",0.8.17,0.1827,0,0
registry()_v2_v0.8.4___452,0.8.4,0.6432,0,0
ClaimReward()_v0.8.13___453,0.8.13,0.0,0,0
transferOwnership(address)_v55_v0.8.19___454,0.8.19,0.3526,0,0
changeOwner(address)_v36_v0.8.0___455,0.8.0,0.658,0,0
"setMaxWalletSize(uint256,uint256)_v0.8.10___456",0.8.10,0.0,0,0
setMarketingWallet(address)_v32_v0.8.4___457,0.8.4,0.0,0,0
"addLiquidity(address,address,uint256,uint256,uint256,uint256,address,uint256)_v0.8.17___458",0.8.17,0.269,0,0
"claimNFT(address,uint256)_v0.8.10___459",0.8.10,0.0,0,0
upgradeTo(address)_v2_v0.8.0___460,0.8.0,0.0,0,0
delBot(address)_v12_v0.8.13___461,0.8.13,0.0,0,1
withdraw()_v67_v0.8.4___462,0.8.4,0.0,0,0
"cancelListing(address,uint256)_v0.8.0___463",0.8.0,0.0,0,0
isSniper(address)_v15_v0.8.4___464,0.8.4,0.5877,0,1
set_Max_Wallet_Percent(uint256)_v0.8.4___465,0.8.4,0.0,0,0
updateUniswapV2Router(address)_v0.8.9___466,0.8.9,0.3665,0,0
manualsend()_v3_v0.8.14___467,0.8.14,0.5923,0,0
"withdraw(uint256,uint256,uint256,bytes32,bytes32,uint8)_v0.8.0___468",0.8.0,0.0,0,0
setMarket(address)_v0.8.0___469,0.8.0,0.3901,0,0
openTrading()_v548_v0.8.0___470,0.8.0,0.8492,0,1
disrupt_undead()_v0.8.7___471,0.8.7,0.0,0,0
toString(uint256)_v0.8.17___472,0.8.17,0.0901,0,0
run()_v3_v0.8.0___473,0.8.0,0.002,0,0
setMaxWalletSize(uint256)_v482_v0.8.9___474,0.8.9,0.3131,0,0
openTrading()_v270_v0.8.0___475,0.8.0,0.8492,0,1
"setFeeReceiver(address,address)_v8_v0.8.5___476",0.8.5,0.3563,0,0
balanceOfAccount(address)_v0.8.0___477,0.8.0,0.0308,0,0
priceAggregator()_v0.8.19___478,0.8.19,0.0,0,0
"getCommission(address,uint256,uint256)_v0.8.2___479",0.8.2,0.0,0,0
changeOwner(address)_v0.8.4___480,0.8.4,0.0,0,0
updateMarketingWallet(address)_v70_v0.8.17___481,0.8.17,0.1816,0,0
deposit()_v2_v0.8.16___482,0.8.16,0.0,0,0
openTrading()_v382_v0.8.0___483,0.8.0,0.8492,0,1
depositAll()_v2_v0.8.13___484,0.8.13,0.0,0,0
totalDividendsDistributed()_v6_v0.8.15___485,0.8.15,0.4273,0,0
isOwner(address)_v14_v0.8.14___486,0.8.14,0.3327,0,0
enableTrading()_v874_v0.8.10___487,0.8.10,0.4868,0,0
setLpFee(uint256)_v0.8.0___488,0.8.0,0.0,0,0
enableTrading()_v343_v0.8.9___489,0.8.9,0.1198,0,0
"setSwapSettings(bool,uint256,uint256)_v0.8.0___490",0.8.0,0.271,0,1
redemptionPrice()_v0.8.4___491,0.8.4,0.0,0,0
Initialize()_v0.8.9___492,0.8.9,0.0,0,0
enableTrading()_v487_v0.8.10___493,0.8.10,0.5039,0,0
forceUnstake(uint256)_v2_v0.8.7___494,0.8.7,0.0,0,0
tradingStatus(bool)_v40_v0.8.7___495,0.8.7,0.582,0,0
"swapBack(address,uint256,uint256,uint256)_v2_v0.8.0___496",0.8.0,0.0,0,0
deposit(uint256)_v15_v0.8.0___497,0.8.0,0.0737,0,0
pauseCreator(address)_v0.8.0___498,0.8.0,0.0,0,0
unlock()_v13_v0.8.4___499,0.8.4,0.0,0,0
setBuyBackEnabled(bool)_v0.8.8___500,0.8.8,0.3216,0,0
getApproved(uint256)_v0.8.18___501,0.8.18,0.0,0,0
setTeamFee(uint256)_v9_v0.8.10___502,0.8.10,0.1754,0,0
setNFTPrice(uint256)_v0.8.0___503,0.8.0,0.3247,0,0
lock(uint256)_v8_v0.8.9___504,0.8.9,0.0,0,0
manualSwap()_v4_v0.8.11___505,0.8.11,0.1514,0,0
setFriezaHour(bool)_v0.8.4___506,0.8.4,0.0,0,0
destroyBlackFunds(address)_v2_v0.8.0___507,0.8.0,0.0,0,0
withdrawERC20(address)_v0.8.6___508,0.8.6,0.0,0,0
"setFee(uint256,uint256,uint256,uint256)_v4_v0.8.15___509",0.8.15,0.1694,0,0
cancelRequest(address)_v2_v0.8.0___510,0.8.0,0.0,0,0
removeStrictTxLimit()_v201_v0.8.4___511,0.8.4,0.5779,0,0
"setFee(uint256,uint256,uint256,uint256)_v24_v0.8.15___512",0.8.15,0.677,0,0
"changeFees(uint256,uint256)_v2_v0.8.9___513",0.8.9,0.1654,0,0
"lock(address,uint256,uint256)_v0.8.14___514",0.8.14,0.0,0,0
addSyncPool(address)_v0.8.4___515,0.8.4,0.0,0,0
sendFundsToWinner()_v3_v0.8.0___516,0.8.0,0.0,0,0
"setSwapBackSettings(bool,uint256,uint256,bool)_v0.8.13___517",0.8.13,0.1322,0,0
accumulativeDividendOf(address)_v16_v0.8.0___518,0.8.0,1.0,1,1
getCostMany(uint256)_v2_v0.8.7___519,0.8.7,0.0,0,0
claimRewards(uint256)_v0.8.0___520,0.8.0,0.0,0,0
delBot(address)_v6_v0.8.17___521,0.8.17,0.0,0,0
setMaxSlippagePercentageBasisPoints(uint256)_v0.8.0___522,0.8.0,0.0,0,0
USER_DOMAIN_INFO(address)_v2_v0.8.6___523,0.8.6,0.0437,0,0
"getStakeAmount(address,uint256)_v0.8.4___524",0.8.4,0.1965,0,0
"newSubdomain(string,string,string,address,address)_v0.8.14___525",0.8.14,0.0,0,0
setMaxTX(uint256)_v4_v0.8.11___526,0.8.11,0.0,0,1
votingDelay()_v0.8.13___527,0.8.13,0.0,0,0
getCommonResults(uint256)_v0.8.4___528,0.8.4,0.0,0,0
getReward()_v0.8.6___529,0.8.6,0.0,0,0
withdraw(uint256)_v13_v0.8.13___530,0.8.13,0.0,0,0
updateMarketingWallet(address)_v399_v0.8.10___531,0.8.10,0.0,0,0
setBuyTax(uint256)_v5_v0.8.13___532,0.8.13,0.0,0,0
setMaxTxnAmount(uint256)_v290_v0.8.9___533,0.8.9,0.2324,0,0
"airdrop(address[],uint256[])_v0.8.7___534",0.8.7,0.19,0,0
withdrawToken(address)_v6_v0.8.0___535,0.8.0,0.4888,0,0
meowStuff()_v3_v0.8.7___536,0.8.7,0.0,0,0
transferOwnership(address)_v125_v0.8.0___537,0.8.0,0.4407,0,0
_setMaxHolding(uint8)_v0.8.4___538,0.8.4,0.0,0,0
"initial(address,uint256)_v0.8.4___539",0.8.4,0.0,0,0
manualsend()_v334_v0.8.17___540,0.8.17,0.4295,0,1
"getNextInterestRate(uint256,uint256,uint256,uint256)_v0.8.6___541",0.8.6,0.0,0,0
getLineColor(uint256)_v0.8.7___542,0.8.7,0.0,0,0
outstandingPayment(address)_v0.8.0___543,0.8.0,0.4172,0,0
enableTrading()_v12_v0.8.9___544,0.8.9,0.1048,0,0
buyBackTokens(uint256)_v0.8.11___545,0.8.11,0.0,0,0
emergencyWithdraw()_v2_v0.8.11___546,0.8.11,0.0,0,0
contractURI()_v20_v0.8.4___547,0.8.4,0.5348,0,0
"updateSellFees(uint256,uint256,uint256,uint256,uint256,uint256)_v20_v0.8.13___548",0.8.13,0.8309,0,1
SwapContractToken()_v3_v0.8.17___549,0.8.17,0.0,0,0
"withdraw(address,uint256)_v0.8.16___550",0.8.16,0.0,0,0
"applyTerminateDoubleContract(uint256,uint8)_v0.8.0___551",0.8.0,0.0,0,0
openTrading()_v5_v0.8.14___552,0.8.14,0.1456,0,0
updateSupportUnitAdd(address)_v0.8.0___553,0.8.0,0.0,0,0
"setSwapBackSettings(bool,uint256,uint256)_v2_v0.8.16___554",0.8.16,0.232,0,0
updateSellFee(uint256)_v4_v0.8.4___555,0.8.4,0.4925,0,0
"rescueTokens(address,address,uint256)_v0.8.4___556",0.8.4,0.214,0,0
recharge(uint256)_v0.8.0___557,0.8.0,0.1001,0,0
getPriceUsdc(address)_v0.8.11___558,0.8.11,0.4833,0,0
"blacklistBot(address,bool)_v0.8.0___559",0.8.0,0.3265,0,1
"lte(address,address)_v0.8.4___560",0.8.4,0.1703,0,0
"withdrawFunds(address,uint256)_v2_v0.8.15___561",0.8.15,0.2434,0,0
openTrading()_v461_v0.8.0___562,0.8.0,0.8492,0,1
freeMint()_v71_v0.8.17___563,0.8.17,0.0,0,0
setMaxTxAmount(uint256)_v15_v0.8.9___564,0.8.9,0.0,0,0
setMaxClaimAmount(uint256)_v0.8.0___565,0.8.0,0.2631,0,0
updatecharityWallet(address)_v0.8.17___566,0.8.17,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v263_v0.8.10___567",0.8.10,0.7607,0,0
ownerOf(uint256)_v26_v0.8.13___568,0.8.13,0.5859,0,1
openTrading()_v157_v0.8.0___569,0.8.0,0.8492,0,1
grantTeamFounderToken(address)_v0.8.0___570,0.8.0,0.0,0,0
enableSwap()_v0.8.4___571,0.8.4,0.0,0,0
registry()_v0.8.3___572,0.8.3,0.0,0,0
getClaimWait()_v17_v0.8.13___573,0.8.13,0.377,0,0
setRate(uint256)_v5_v0.8.0___574,0.8.0,0.0,0,0
tokenByIndex(uint256)_v50_v0.8.0___575,0.8.0,0.5955,0,0
ownerOf(uint256)_v2_v0.8.11___576,0.8.11,0.0,0,0
getAccounts()_v0.8.1___577,0.8.1,0.0,0,0
removeLimits()_v1426_v0.8.9___578,0.8.9,0.213,0,0
finishMinting()_v0.8.19___579,0.8.19,0.0,0,0
"setTaxes(uint256,uint256,uint256,uint256)_v0.8.10___580",0.8.10,0.1605,0,0
isWalletLocked(address)_v0.8.13___581,0.8.13,0.0,0,0
addToBlackList(address[])_v0.8.9___582,0.8.9,0.3522,0,0
withdrawAllFailedCredits()_v0.8.4___583,0.8.4,0.0,0,0
transferOwnership(address)_v101_v0.8.0___584,0.8.0,0.0,0,0
"changeFees(uint256,uint256,uint256,uint256,uint256,uint256)_v0.8.9___585",0.8.9,0.0,0,0
getAirdrop(address)_v4_v0.8.4___586,0.8.4,0.0,0,0
"setAutomatedMarketMakerPair(address,bool)_v17_v0.8.7___587",0.8.7,0.6534,0,1
getCheckpointsLength()_v0.8.13___588,0.8.13,0.0,0,0
setDaoPct(uint256)_v0.8.0___589,0.8.0,0.0,0,0
buyTax(address)_v0.8.4___590,0.8.4,0.0,0,0
"changeFees(uint256,uint256)_v3_v0.8.4___591",0.8.4,0.2534,0,0
"updateSellFees(uint256,uint256,uint256,uint256)_v8_v0.8.10___592",0.8.10,0.4,0,0
"makeOrder(address,uint256,address,uint256)_v0.8.0___593",0.8.0,0.0,0,0
"enableTrading(bool,uint256)_v0.8.12___594",0.8.12,0.0,0,0
cashOut(address)_v0.8.0___595,0.8.0,0.0638,0,0
getETHBalance()_v0.8.0___596,0.8.0,0.0,0,0
"airdrop(address[],uint256[])_v59_v0.8.4___597",0.8.4,0.1286,0,0
changeMaxTx(uint256)_v0.8.12___598,0.8.12,0.0,0,0
removeApprovedOBO(address)_v0.8.16___599,0.8.16,0.0,0,0
"decreaseAllowance(address,uint256)_v1336_v0.8.0___600",0.8.0,0.1645,0,0
setToken(address)_v0.8.16___601,0.8.16,0.0,0,0
"setExcludeFromFee(address,bool)_v7_v0.8.4___602",0.8.4,0.0,0,0
setFeePeriod(uint256)_v0.8.4___603,0.8.4,0.0,0,0
setMinSwapTokensThreshold(uint256)_v176_v0.8.15___604,0.8.15,0.0,0,0
"tokens_for_bribe(address,address,address)_v4_v0.8.6___605",0.8.6,0.0,0,0
"aggregate((address,bytes)_v2_v0.8.11___606",0.8.11,0.1173,0,0
isContract(address)_v0.8.9___607,0.8.9,0.0376,0,0
updateProxyTo(address)_v0.8.0___608,0.8.0,0.0,0,0
checkRecentOsaisen()_v0.8.0___609,0.8.0,0.1821,0,0
manualsend()_v38_v0.8.17___610,0.8.17,0.3983,0,0
claim(uint32)_v2_v0.8.0___611,0.8.0,0.0,0,0
setProxyOwner(address)_v0.8.16___612,0.8.16,0.0,0,0
"initialize(address,address)_v0.8.13___613",0.8.13,0.0,0,0
setBaseURI(string)_v3_v0.8.9___614,0.8.9,0.0,0,0
"decreaseAllowance(address,uint256)_v597_v0.8.17___615",0.8.17,0.272,0,0
openTrading()_v165_v0.8.0___616,0.8.0,0.8492,0,1
unstake(uint256)_v2_v0.8.0___617,0.8.0,0.0,0,0
increaseTotalSupply(uint256)_v0.8.7___618,0.8.7,0.0,0,0
setToken(address)_v2_v0.8.15___619,0.8.15,0.0,0,0
openTrading()_v427_v0.8.0___620,0.8.0,0.8492,0,0
addLiquidity(uint8)_v0.8.0___621,0.8.0,0.0,0,0
"mint(address,uint256)_v11_v0.8.0___622",0.8.0,0.0,0,0
manualSend()_v240_v0.8.17___623,0.8.17,0.3955,0,0
setUser(address)_v0.8.19___624,0.8.19,0.0,0,0
"concentrated(address,address)_v5_v0.8.4___625",0.8.4,0.0,0,0
getAccount(address)_v0.8.10___626,0.8.10,0.0,0,0
getAllAvailableRewards(address)_v2_v0.8.7___627,0.8.7,0.0,0,0
setFee(uint256)_v0.8.11___628,0.8.11,0.0,0,0
"royaltyInfo(uint256,uint256)_v6_v0.8.12___629",0.8.12,0.2725,0,0
"FillTheWell(address,bool,bool,bool,uint256)_v0.8.0___630",0.8.0,0.0,0,0
calculateBonusReflection(address)_v0.8.9___631,0.8.9,0.0,0,0
"setFeeReceiver(address,address)_v6_v0.8.9___632",0.8.9,0.0,0,0
getEnd()_v0.8.0___633,0.8.0,0.0,0,0
"transfreFrom(address,address,uint256)_v0.8.2___634",0.8.2,0.0924,0,0
"revokeOperatorByPartition(bytes32,address)_v0.8.7___635",0.8.7,0.1051,0,0
owner()_v425_v0.8.12___636,0.8.12,0.4896,0,0
getMinerList()_v0.8.0___637,0.8.0,0.0,0,0
transferOwnership(address)_v1680_v0.8.0___638,0.8.0,0.1952,0,0
buyTokens(uint128)_v0.8.0___639,0.8.0,0.0,0,0
manualSwap()_v14_v0.8.19___640,0.8.19,0.214,0,0
paused()_v80_v0.8.0___641,0.8.0,0.7109,0,0
GetUserActiveEventCount(address)_v0.8.4___642,0.8.4,0.0971,0,0
"setTaxFee(uint256,uint256)_v3_v0.8.4___643",0.8.4,0.0,0,0
toggleSwap(bool)_v8_v0.8.11___644,0.8.11,0.5254,0,0
setToken(address)_v18_v0.8.0___645,0.8.0,0.0,0,0
"releaseFundsAfterDestroy(address,uint256)_v0.8.7___646",0.8.7,0.0,0,0
tokensOfOwner(address)_v3_v0.8.0___647,0.8.0,0.1223,0,0
"setFee(uint256,uint256,uint256,uint256)_v4123_v0.8.9___648",0.8.9,0.2749,0,0
"checkGovernance(address,uint256)_v0.8.4___649",0.8.4,0.0,0,0
setDuration(uint256)_v0.8.0___650,0.8.0,0.3799,0,0
call(address)_v0.8.17___651,0.8.17,0.0,0,0
"selfPermit(address,uint256,uint256,uint8,bytes32,bytes32)_v0.8.13___652",0.8.13,0.373,0,0
updateLiquidityWallet(address)_v2_v0.8.0___653,0.8.0,0.0,0,0
assetsAddresses()_v6_v0.8.2___654,0.8.2,0.0008,0,0
toggleSale()_v4_v0.8.13___655,0.8.13,0.0,0,1
renounceOwnership()_v841_v0.8.15___656,0.8.15,0.3207,0,0
claimReward()_v0.8.4___657,0.8.4,0.0,0,0
unfreezeAccount(address)_v2_v0.8.5___658,0.8.5,0.0,0,0
getEthBalance(address)_v3_v0.8.0___659,0.8.0,0.0,0,0
manualsend()_v118_v0.8.17___660,0.8.17,0.0,0,0
setBaseURI(string)_v16_v0.8.13___661,0.8.13,0.0,0,0
withdraw()_v18_v0.8.13___662,0.8.13,0.0,0,0
reduceFee(uint256)_v577_v0.8.17___663,0.8.17,0.0,0,0
owner()_v914_v0.8.10___664,0.8.10,0.0,0,0
isAddressWhitelisted(address)_v0.8.7___665,0.8.7,0.0,0,0
setBuyFee(uint256)_v0.8.9___666,0.8.9,0.0,0,0
getBlockhash(uint256)_v0.8.7___667,0.8.7,0.0,0,1
withdraw(uint256)_v26_v0.8.0___668,0.8.0,0.0,0,0
"rescueAnyBEP20Tokens(address,address,uint256)_v8_v0.8.7___669",0.8.7,1.0,1,1
"execute(address,uint256,bytes)_v7_v0.8.0___670",0.8.0,0.0,0,0
setCharityAddress(address)_v0.8.7___671,0.8.7,0.0,0,0
changeSymbol(string)_v0.8.13___672,0.8.13,0.0,0,0
changeToken(address)_v0.8.9___673,0.8.9,0.0,0,0
"withdrawNewToken(uint256,address)_v0.8.6___674",0.8.6,0.0,0,0
getSenderAddress()_v0.8.15___675,0.8.15,0.0,0,0
exists(uint256)_v0.8.0___676,0.8.0,0.2486,0,0
removeController(address)_v6_v0.8.0___677,0.8.0,0.0,0,0
removeFromBlackList(address)_v0.8.7___678,0.8.7,0.0,0,0
claim(uint256)_v4_v0.8.11___679,0.8.11,0.0,0,0
startTrade()_v8_v0.8.17___680,0.8.17,0.1143,0,0
Deed_LawnHero()_v0.8.1___681,0.8.1,0.4833,0,0
defaultMetadata()_v0.8.6___682,0.8.6,0.0,0,0
walletOfOwner(address)_v0.8.4___683,0.8.4,0.3357,0,0
withdraw()_v3_v0.8.3___684,0.8.3,0.0,0,0
openTrading()_v110_v0.8.10___685,0.8.10,0.1727,0,0
mint(uint256)_v2_v0.8.13___686,0.8.13,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v278_v0.8.10___687",0.8.10,0.8624,0,0
setBaseReward(uint256)_v0.8.0___688,0.8.0,0.5254,0,1
setProvenanceHash(string)_v0.8.0___689,0.8.0,0.0,0,0
"decreaseAllowance(address,uint256)_v69_v0.8.12___690",0.8.12,0.9299,0,1
excludeAccount(address)_v12_v0.8.4___691,0.8.4,0.1012,0,0
sync()_v0.8.11___692,0.8.11,0.0,0,0
"redeemUnderlyingFor(address,address,uint256)_v0.8.0___693",0.8.0,0.0,0,0
mint(uint256)_v36_v0.8.17___694,0.8.17,0.0966,0,0
claimEther()_v0.8.11___695,0.8.11,0.0,0,0
getLockedAmount()_v0.8.9___696,0.8.9,0.4671,0,0
getTotalClaimable(address)_v3_v0.8.0___697,0.8.0,0.0,0,0
withdrawAll()_v3_v0.8.0___698,0.8.0,0.0,0,0
computeReleasableAmount(bytes32)_v0.8.0___699,0.8.0,0.0,0,0
withdraw_from_tranche(uint8)_v0.8.1___700,0.8.1,0.0,0,0
setThreshold(uint256)_v6_v0.8.17___701,0.8.17,0.0,0,0
"setFeeReceivers(address,address,address,address,address)_v52_v0.8.7___702",0.8.7,0.7834,0,1
"onERC1155Received(address,address,uint256,uint256,bytes)_v29_v0.8.0___703",0.8.0,0.0,0,0
setFeeWallet(address)_v0.8.0___704,0.8.0,0.0,0,0
claimTax()_v0.8.9___705,0.8.9,0.0804,0,0
"burn(address,uint256)_v81_v0.8.0___706",0.8.0,0.0,0,0
length()_v0.8.3___707,0.8.3,0.3928,0,0
getWisdom(uint256)_v0.8.0___708,0.8.0,0.3572,0,0
ExtendLockTime(uint256)_v0.8.4___709,0.8.4,0.0,0,0
"cancelTransaction(address,uint256,string,bytes,uint256)_v2_v0.8.6___710",0.8.6,0.3944,0,0
"airdrop(address[],uint256[])_v3_v0.8.17___711",0.8.17,0.0,0,0
uniswapV2Pair()_v0.8.19___712,0.8.19,0.3901,0,0
acceptOwner()_v0.8.7___713,0.8.7,0.2362,0,0
claimStuckTokens(address)_v0.8.16___714,0.8.16,0.0424,0,0
burnTokens(uint256)_v0.8.7___715,0.8.7,0.0,0,0
"setBuyFees(uint256,uint256,uint256)_v4_v0.8.17___716",0.8.17,0.1416,0,0
"delegateBySig(address,uint256,uint256,uint8,bytes32,bytes32)_v5_v0.8.0___717",0.8.0,0.7233,0,0
"setApprovalForAll(address,bool)_v237_v0.8.4___718",0.8.4,0.0,0,0
"updateSellFees(uint256,uint256,uint256)_v677_v0.8.10___719",0.8.10,0.8624,0,0
disburse()_v0.8.9___720,0.8.9,0.0,0,0
launch()_v5_v0.8.17___721,0.8.17,0.0,0,0
"mint(address,uint256)_v96_v0.8.0___722",0.8.0,0.2998,0,1
"ragequit(address,uint96,uint96)_v0.8.0___723",0.8.0,0.0,0,0
includeToFee(address)_v0.8.10___724,0.8.10,0.0,0,0
terminate(uint256)_v0.8.0___725,0.8.0,0.0,0,0
getrate()_v0.8.0___726,0.8.0,0.4317,0,1
enableRewards()_v0.8.0___727,0.8.0,0.0,0,0
setStakingContract(address)_v2_v0.8.0___728,0.8.0,0.0,0,0
updateSwapTokensAtAmount(uint256)_v138_v0.8.9___729,0.8.9,0.5053,0,0
bridge()_v0.8.0___730,0.8.0,0.0,0,0
userDetails(address)_v0.8.0___731,0.8.0,0.0,0,0
"updateBuyFees(uint256,uint256,uint256,uint256)_v38_v0.8.10___732",0.8.10,0.2815,0,0
restart()_v0.8.0___733,0.8.0,0.0,0,0
setSwapAndLiquify(bool)_v3_v0.8.0___734,0.8.0,0.0,0,0
quit()_v0.8.13___735,0.8.13,0.0,0,0
setMaxSellTransaction(uint256)_v0.8.13___736,0.8.13,0.0,0,0
removeLimits()_v82_v0.8.11___737,0.8.11,0.2243,0,0
setPool(address)_v2_v0.8.0___738,0.8.0,0.4312,0,0
"setAutomatedMarketMakerPair(address,bool)_v864_v0.8.10___739",0.8.10,0.3534,0,1
unstake(uint256)_v4_v0.8.7___740,0.8.7,0.0,0,0
addGulpPool(address)_v0.8.4___741,0.8.4,0.0,0,0
revokeSwapper(address)_v0.8.7___742,0.8.7,0.0,0,0
mpc()_v0.8.0___743,0.8.0,0.1595,0,0
"getAmountOut(uint256,uint256,uint256)_v2_v0.8.0___744",0.8.0,0.1522,0,0
"getPriorVotes(address,uint256)_v0.8.0___745",0.8.0,0.8438,0,0
setAuction(address)_v8_v0.8.0___746,0.8.0,0.4273,0,0
setBuyTax(uint8)_v2_v0.8.16___747,0.8.16,0.0,0,0
"updateBuyFees(uint256,uint256,uint256)_v14_v0.8.11___748",0.8.11,0.5757,0,0
